x y
BN-10-final.csv 0.395884
BN-11-final.csv 0.368120909090909
BN-12-final.csv 0.364748333333333
BN-13-final.csv 0.368010769230769
BN-14-final.csv 0.359564285714286
BN-15-final.csv 0.374172666666667
BN-16-final.csv 0.363729333333333
BN-17-final.csv 0.375082
BN-2-final.csv 0.42614
BN-3-final.csv 0.404806666666667
BN-4-final.csv 0.414795
BN-5-final.csv 0.372338
BN-6-final.csv 0.377778333333333
BN-7-final.csv 0.397392857142857
BN-8-final.csv 0.3834575
BN-9-final.csv 0.401364444444444
